Number	Orthogroup	REFgene	Alignment
3881	OG0004428	Pa_3_2200	alignments/orthologs3881.fas
3882	OG0004429	Pa_3_2170	alignments/orthologs3882.fas
3883	OG0004430	Pa_3_2160	alignments/orthologs3883.fas
3884	OG0004431	Pa_3_2150	alignments/orthologs3884.fas
3885	OG0004432	Pa_3_2130	alignments/orthologs3885.fas
3886	OG0004433	Pa_3_2120	alignments/orthologs3886.fas
3887	OG0004434	Pa_3_2100	alignments/orthologs3887.fas
3888	OG0004435	Pa_3_2050	alignments/orthologs3888.fas
3889	OG0004436	Pa_3_2030	alignments/orthologs3889.fas
3890	OG0004437	Pa_3_2020	alignments/orthologs3890.fas
3891	OG0004438	Pa_3_2000	alignments/orthologs3891.fas
3892	OG0004439	Pa_3_1980	alignments/orthologs3892.fas
3893	OG0004440	Pa_3_2720	alignments/orthologs3893.fas
3894	OG0004441	Pa_3_2740	alignments/orthologs3894.fas
3895	OG0004442	Pa_3_2745	alignments/orthologs3895.fas
3896	OG0004443	Pa_3_2770	alignments/orthologs3896.fas
3897	OG0004444	Pa_3_2780	alignments/orthologs3897.fas
3898	OG0004445	Pa_3_2790	alignments/orthologs3898.fas
3899	OG0004446	Pa_3_2810	alignments/orthologs3899.fas
3900	OG0004448	Pa_3_2815	alignments/orthologs3900.fas
3901	OG0004449	Pa_3_2820	alignments/orthologs3901.fas
3902	OG0004450	Pa_3_2830	alignments/orthologs3902.fas
3903	OG0004451	Pa_3_2840	alignments/orthologs3903.fas
3904	OG0004452	Pa_3_2850	alignments/orthologs3904.fas
3905	OG0004453	Pa_3_2851	alignments/orthologs3905.fas
3906	OG0004454	Pa_3_2860	alignments/orthologs3906.fas
3907	OG0004455	Pa_3_2880	alignments/orthologs3907.fas
3908	OG0004456	Pa_3_2890	alignments/orthologs3908.fas
3909	OG0004457	Pa_3_2900	alignments/orthologs3909.fas
3910	OG0004458	Pa_3_2910	alignments/orthologs3910.fas
3911	OG0004459	Pa_3_2920	alignments/orthologs3911.fas
3912	OG0004460	Pa_3_2940	alignments/orthologs3912.fas
3914	OG0004462	Pa_3_2960	alignments/orthologs3914.fas
3915	OG0004463	Pa_3_2987	alignments/orthologs3915.fas
3916	OG0004464	Pa_3_2992	alignments/orthologs3916.fas
3917	OG0004465	Pa_3_3000	alignments/orthologs3917.fas
3918	OG0004466	Pa_3_3010	alignments/orthologs3918.fas
3919	OG0004467	Pa_3_3015	alignments/orthologs3919.fas
3920	OG0004468	Pa_3_3020	alignments/orthologs3920.fas
3921	OG0004469	Pa_3_3030	alignments/orthologs3921.fas
3922	OG0004470	Pa_3_3040	alignments/orthologs3922.fas
3923	OG0004471	Pa_3_3050	alignments/orthologs3923.fas
3924	OG0004472	Pa_3_3060	alignments/orthologs3924.fas
3925	OG0004473	Pa_3_3065	alignments/orthologs3925.fas
3926	OG0004474	Pa_3_3070	alignments/orthologs3926.fas
3927	OG0004475	Pa_3_3080	alignments/orthologs3927.fas
3928	OG0004476	Pa_3_3090	alignments/orthologs3928.fas
3929	OG0004477	Pa_3_3097	alignments/orthologs3929.fas
3930	OG0004478	Pa_3_3100	alignments/orthologs3930.fas
3931	OG0004479	Pa_3_3110	alignments/orthologs3931.fas
3934	OG0004482	Pa_3_3140	alignments/orthologs3934.fas
3935	OG0004483	Pa_3_3150	alignments/orthologs3935.fas
3936	OG0004484	Pa_3_3160	alignments/orthologs3936.fas
3937	OG0004485	Pa_3_3170	alignments/orthologs3937.fas
3938	OG0004486	Pa_3_3200	alignments/orthologs3938.fas
3939	OG0004487	Pa_3_3210	alignments/orthologs3939.fas
3940	OG0004488	Pa_3_3220	alignments/orthologs3940.fas
3941	OG0004489	Pa_3_3230	alignments/orthologs3941.fas
3942	OG0004490	Pa_3_3250	alignments/orthologs3942.fas
3943	OG0004491	Pa_3_3240	alignments/orthologs3943.fas
3944	OG0004492	Pa_3_3260	alignments/orthologs3944.fas
3945	OG0004493	Pa_3_3270	alignments/orthologs3945.fas
3946	OG0004494	Pa_3_3275	alignments/orthologs3946.fas
3947	OG0004495	Pa_3_3300	alignments/orthologs3947.fas
3948	OG0004496	Pa_3_3310	alignments/orthologs3948.fas
3949	OG0004497	Pa_3_3330	alignments/orthologs3949.fas
3950	OG0004498	Pa_3_3340	alignments/orthologs3950.fas
3951	OG0004499	Pa_3_3350	alignments/orthologs3951.fas
3952	OG0004500	Pa_3_3355	alignments/orthologs3952.fas
3953	OG0004501	Pa_3_3360	alignments/orthologs3953.fas
3954	OG0004502	Pa_3_3370	alignments/orthologs3954.fas
3955	OG0004503	Pa_3_3380	alignments/orthologs3955.fas
3956	OG0004504	Pa_3_3400	alignments/orthologs3956.fas
3957	OG0004505	Pa_3_3410	alignments/orthologs3957.fas
3958	OG0004506	Pa_3_3420	alignments/orthologs3958.fas
3959	OG0004507	Pa_3_3430	alignments/orthologs3959.fas
3960	OG0004508	Pa_3_3440	alignments/orthologs3960.fas
3961	OG0004509	Pa_3_3450	alignments/orthologs3961.fas
3962	OG0004510	Pa_3_3470	alignments/orthologs3962.fas
3963	OG0004511	Pa_3_3480	alignments/orthologs3963.fas
3964	OG0004512	Pa_3_3490	alignments/orthologs3964.fas
3965	OG0004513	Pa_3_3500	alignments/orthologs3965.fas
3966	OG0004514	Pa_3_3510	alignments/orthologs3966.fas
3967	OG0004515	Pa_3_3520	alignments/orthologs3967.fas
3968	OG0004516	Pa_3_3530	alignments/orthologs3968.fas
3969	OG0004517	Pa_3_3540	alignments/orthologs3969.fas
3970	OG0004518	Pa_3_3550	alignments/orthologs3970.fas
3971	OG0004519	Pa_3_3570	alignments/orthologs3971.fas
3972	OG0004520	Pa_3_3580	alignments/orthologs3972.fas
3973	OG0004521	Pa_3_3590	alignments/orthologs3973.fas
3974	OG0004522	Pa_3_3600	alignments/orthologs3974.fas
3975	OG0004523	Pa_3_3610	alignments/orthologs3975.fas
3976	OG0004524	Pa_3_3630	alignments/orthologs3976.fas
3977	OG0004525	Pa_3_3640	alignments/orthologs3977.fas
3978	OG0004526	Pa_3_3650	alignments/orthologs3978.fas
3979	OG0004527	Pa_3_3660	alignments/orthologs3979.fas
3980	OG0004528	Pa_3_3670	alignments/orthologs3980.fas
3982	OG0004530	Pa_3_3690	alignments/orthologs3982.fas
3983	OG0004531	Pa_3_3700	alignments/orthologs3983.fas
3984	OG0004532	Pa_3_3710	alignments/orthologs3984.fas
3985	OG0004533	Pa_3_3720	alignments/orthologs3985.fas
3986	OG0004534	Pa_3_3740	alignments/orthologs3986.fas
3987	OG0004535	Pa_3_3750	alignments/orthologs3987.fas
3988	OG0004536	Pa_3_3760	alignments/orthologs3988.fas
3989	OG0004537	Pa_3_3765	alignments/orthologs3989.fas
3990	OG0004538	Pa_3_3770	alignments/orthologs3990.fas
3991	OG0004539	Pa_3_3780	alignments/orthologs3991.fas
3992	OG0004540	Pa_3_3790	alignments/orthologs3992.fas
3993	OG0004541	Pa_3_3800	alignments/orthologs3993.fas
3994	OG0004542	Pa_3_3810	alignments/orthologs3994.fas
3995	OG0004543	Pa_3_3820	alignments/orthologs3995.fas
3996	OG0004544	Pa_3_3830	alignments/orthologs3996.fas
3997	OG0004545	Pa_3_3840	alignments/orthologs3997.fas
3998	OG0004546	Pa_3_3850	alignments/orthologs3998.fas
3999	OG0004547	Pa_3_3860	alignments/orthologs3999.fas
4000	OG0004548	Pa_3_3870	alignments/orthologs4000.fas
4001	OG0004549	Pa_3_3880	alignments/orthologs4001.fas
4002	OG0004550	Pa_3_3890	alignments/orthologs4002.fas
4003	OG0004551	Pa_3_3900	alignments/orthologs4003.fas
4004	OG0004552	Pa_3_3910	alignments/orthologs4004.fas
4005	OG0004553	Pa_3_3920	alignments/orthologs4005.fas
4006	OG0004554	Pa_3_3930	alignments/orthologs4006.fas
4007	OG0004555	Pa_3_3940	alignments/orthologs4007.fas
4008	OG0004556	Pa_3_3950	alignments/orthologs4008.fas
4009	OG0004557	Pa_3_3960	alignments/orthologs4009.fas
4010	OG0004558	Pa_3_3970	alignments/orthologs4010.fas
4011	OG0004559	Pa_3_3980	alignments/orthologs4011.fas
4012	OG0004560	Pa_3_3990	alignments/orthologs4012.fas
4013	OG0004561	Pa_3_4000	alignments/orthologs4013.fas
4014	OG0004562	Pa_3_4010	alignments/orthologs4014.fas
4015	OG0004563	Pa_3_4020	alignments/orthologs4015.fas
4016	OG0004564	Pa_3_4030	alignments/orthologs4016.fas
4017	OG0004565	Pa_3_4040	alignments/orthologs4017.fas
4018	OG0004566	Pa_3_4050	alignments/orthologs4018.fas
4019	OG0004567	Pa_3_4060	alignments/orthologs4019.fas
4020	OG0004568	Pa_3_4070	alignments/orthologs4020.fas
4021	OG0004569	Pa_3_4080	alignments/orthologs4021.fas
4022	OG0004570	Pa_3_4090	alignments/orthologs4022.fas
4023	OG0004571	Pa_3_4100	alignments/orthologs4023.fas
4024	OG0004572	Pa_3_4110	alignments/orthologs4024.fas
4025	OG0004573	Pa_3_4120	alignments/orthologs4025.fas
4026	OG0004574	Pa_3_4130	alignments/orthologs4026.fas
4027	OG0004575	Pa_3_4140	alignments/orthologs4027.fas
4028	OG0004576	Pa_3_4150	alignments/orthologs4028.fas
4029	OG0004577	Pa_3_4155	alignments/orthologs4029.fas
4030	OG0004578	Pa_3_4160	alignments/orthologs4030.fas
4031	OG0004579	Pa_3_4170	alignments/orthologs4031.fas
4032	OG0004580	Pa_3_4180	alignments/orthologs4032.fas
4033	OG0004581	Pa_3_4190	alignments/orthologs4033.fas
4034	OG0004582	Pa_3_4200	alignments/orthologs4034.fas
4035	OG0004583	Pa_3_4220	alignments/orthologs4035.fas
4036	OG0004584	Pa_3_4230	alignments/orthologs4036.fas
4037	OG0004585	Pa_3_4240	alignments/orthologs4037.fas
4038	OG0004586	Pa_3_4250	alignments/orthologs4038.fas
4039	OG0004587	Pa_3_4260	alignments/orthologs4039.fas
4040	OG0004588	Pa_3_4270	alignments/orthologs4040.fas
4041	OG0004589	Pa_3_4280	alignments/orthologs4041.fas
4042	OG0004590	Pa_3_4290	alignments/orthologs4042.fas
4043	OG0004591	Pa_3_4300	alignments/orthologs4043.fas
4044	OG0004592	Pa_3_4310	alignments/orthologs4044.fas
4045	OG0004593	Pa_3_4320	alignments/orthologs4045.fas
4046	OG0004594	Pa_3_4340	alignments/orthologs4046.fas
4047	OG0004595	Pa_3_4350	alignments/orthologs4047.fas
4048	OG0004596	Pa_3_4360	alignments/orthologs4048.fas
4049	OG0004597	Pa_3_4370	alignments/orthologs4049.fas
4050	OG0004598	Pa_3_4380	alignments/orthologs4050.fas
4051	OG0004599	Pa_3_4390	alignments/orthologs4051.fas
4052	OG0004600	Pa_3_4400	alignments/orthologs4052.fas
4053	OG0004601	Pa_3_4410	alignments/orthologs4053.fas
4054	OG0004602	Pa_3_4430	alignments/orthologs4054.fas
4055	OG0004603	Pa_3_4435	alignments/orthologs4055.fas
4056	OG0004604	Pa_3_4450	alignments/orthologs4056.fas
4057	OG0004605	Pa_3_4460	alignments/orthologs4057.fas
4058	OG0004606	Pa_3_4470	alignments/orthologs4058.fas
4059	OG0004607	Pa_3_4480	alignments/orthologs4059.fas
4060	OG0004608	Pa_3_4490	alignments/orthologs4060.fas
4061	OG0004609	Pa_3_4520	alignments/orthologs4061.fas
4062	OG0004610	Pa_3_4530	alignments/orthologs4062.fas
4063	OG0004611	Pa_3_4540	alignments/orthologs4063.fas
4064	OG0004612	Pa_3_4560	alignments/orthologs4064.fas
4065	OG0004613	Pa_3_4550	alignments/orthologs4065.fas
4066	OG0004614	Pa_3_4570	alignments/orthologs4066.fas
4067	OG0004615	Pa_3_4575	alignments/orthologs4067.fas
4068	OG0004616	Pa_3_4580	alignments/orthologs4068.fas
4069	OG0004617	Pa_3_4590	alignments/orthologs4069.fas
4070	OG0004618	Pa_3_4600	alignments/orthologs4070.fas
4071	OG0004619	Pa_3_4610	alignments/orthologs4071.fas
4072	OG0004620	Pa_3_4620	alignments/orthologs4072.fas
4073	OG0004621	Pa_3_4630	alignments/orthologs4073.fas
4074	OG0004622	Pa_3_4640	alignments/orthologs4074.fas
4075	OG0004623	Pa_3_4645	alignments/orthologs4075.fas
4076	OG0004624	Pa_3_4650	alignments/orthologs4076.fas
4077	OG0004625	Pa_3_4660	alignments/orthologs4077.fas
4078	OG0004626	Pa_3_4670	alignments/orthologs4078.fas
4079	OG0004627	Pa_3_4680	alignments/orthologs4079.fas
4080	OG0004628	Pa_3_4690	alignments/orthologs4080.fas
4081	OG0004629	Pa_3_4700	alignments/orthologs4081.fas
4082	OG0004630	Pa_3_4710	alignments/orthologs4082.fas
4083	OG0004631	Pa_3_4720	alignments/orthologs4083.fas
4084	OG0004632	Pa_3_4730	alignments/orthologs4084.fas
4085	OG0004633	Pa_3_4735	alignments/orthologs4085.fas
4086	OG0004634	Pa_3_4740	alignments/orthologs4086.fas
4087	OG0004635	Pa_3_4750	alignments/orthologs4087.fas
4088	OG0004636	Pa_3_4760	alignments/orthologs4088.fas
4089	OG0004637	Pa_3_4770	alignments/orthologs4089.fas
4090	OG0004638	Pa_3_4775	alignments/orthologs4090.fas
4091	OG0004639	Pa_3_4780	alignments/orthologs4091.fas
4092	OG0004640	Pa_3_4790	alignments/orthologs4092.fas
4093	OG0004641	Pa_3_4800	alignments/orthologs4093.fas
4094	OG0004642	Pa_3_4810	alignments/orthologs4094.fas
4095	OG0004643	Pa_3_4830	alignments/orthologs4095.fas
4096	OG0004644	Pa_3_4840	alignments/orthologs4096.fas
4097	OG0004645	Pa_3_4850	alignments/orthologs4097.fas
4098	OG0004646	Pa_3_4860	alignments/orthologs4098.fas
4099	OG0004647	Pa_3_4870	alignments/orthologs4099.fas
4100	OG0004648	Pa_3_4890	alignments/orthologs4100.fas
4101	OG0004649	Pa_3_4900	alignments/orthologs4101.fas
4102	OG0004650	Pa_3_4910	alignments/orthologs4102.fas
4103	OG0004651	Pa_3_4920	alignments/orthologs4103.fas
4104	OG0004652	Pa_3_4930	alignments/orthologs4104.fas
4105	OG0004653	Pa_3_4940	alignments/orthologs4105.fas
4106	OG0004654	Pa_3_4950	alignments/orthologs4106.fas
4107	OG0004655	Pa_3_4960	alignments/orthologs4107.fas
4108	OG0004656	Pa_3_4970	alignments/orthologs4108.fas
4109	OG0004657	Pa_3_4980	alignments/orthologs4109.fas
4111	OG0004659	Pa_3_5000	alignments/orthologs4111.fas
4112	OG0004660	Pa_3_5010	alignments/orthologs4112.fas
4113	OG0004661	Pa_3_5030	alignments/orthologs4113.fas
4114	OG0004662	Pa_3_5040	alignments/orthologs4114.fas
4115	OG0004663	Pa_3_5050	alignments/orthologs4115.fas
4116	OG0004664	Pa_3_5060	alignments/orthologs4116.fas
4117	OG0004665	Pa_3_5070	alignments/orthologs4117.fas
4118	OG0004666	Pa_3_5080	alignments/orthologs4118.fas
4119	OG0004667	Pa_3_5085	alignments/orthologs4119.fas
4120	OG0004668	Pa_3_5100	alignments/orthologs4120.fas
4121	OG0004669	Pa_3_5110	alignments/orthologs4121.fas
4122	OG0004670	Pa_3_5113	alignments/orthologs4122.fas
4123	OG0004671	Pa_3_5145	alignments/orthologs4123.fas
4124	OG0004672	Pa_3_5150	alignments/orthologs4124.fas
4125	OG0004673	Pa_3_5160	alignments/orthologs4125.fas
4126	OG0004674	Pa_3_5170	alignments/orthologs4126.fas
4127	OG0004675	Pa_3_5190	alignments/orthologs4127.fas
4128	OG0004676	Pa_3_5220	alignments/orthologs4128.fas
4129	OG0004677	Pa_3_5225	alignments/orthologs4129.fas
4130	OG0004678	Pa_3_5230	alignments/orthologs4130.fas
4131	OG0004679	Pa_3_5240	alignments/orthologs4131.fas
4132	OG0004680	Pa_3_5250	alignments/orthologs4132.fas
4133	OG0004681	Pa_3_5260	alignments/orthologs4133.fas
4134	OG0004682	Pa_3_5270	alignments/orthologs4134.fas
4135	OG0004683	Pa_3_5280	alignments/orthologs4135.fas
4136	OG0004684	Pa_3_5290	alignments/orthologs4136.fas
4137	OG0004685	Pa_3_5300	alignments/orthologs4137.fas
4138	OG0004686	Pa_3_5305	alignments/orthologs4138.fas
4139	OG0004687	Pa_3_5310	alignments/orthologs4139.fas
4140	OG0004688	Pa_3_5320	alignments/orthologs4140.fas
4141	OG0004689	Pa_3_5330	alignments/orthologs4141.fas
4142	OG0004690	Pa_3_5340	alignments/orthologs4142.fas
4143	OG0004691	Pa_3_5350	alignments/orthologs4143.fas
4144	OG0004692	Pa_3_5360	alignments/orthologs4144.fas
4145	OG0004693	Pa_3_5370	alignments/orthologs4145.fas
4146	OG0004694	Pa_3_5380	alignments/orthologs4146.fas
4147	OG0004695	Pa_3_5390	alignments/orthologs4147.fas
4148	OG0004696	Pa_3_5400	alignments/orthologs4148.fas
4149	OG0004697	Pa_3_5420	alignments/orthologs4149.fas
4150	OG0004698	Pa_3_5428	alignments/orthologs4150.fas
4151	OG0004699	Pa_3_5430	alignments/orthologs4151.fas
4152	OG0004700	Pa_3_5440	alignments/orthologs4152.fas
4153	OG0004701	Pa_3_5450	alignments/orthologs4153.fas
4154	OG0004702	Pa_3_5460	alignments/orthologs4154.fas
4155	OG0004703	Pa_3_5470	alignments/orthologs4155.fas
4156	OG0004704	Pa_3_5480	alignments/orthologs4156.fas
4157	OG0004705	Pa_3_5490	alignments/orthologs4157.fas
4158	OG0004706	Pa_3_5500	alignments/orthologs4158.fas
4159	OG0004707	Pa_3_5510	alignments/orthologs4159.fas
4160	OG0004708	Pa_3_5520	alignments/orthologs4160.fas
4161	OG0004709	Pa_3_5540	alignments/orthologs4161.fas
4162	OG0004710	Pa_3_5550	alignments/orthologs4162.fas
4163	OG0004711	Pa_3_5560	alignments/orthologs4163.fas
4164	OG0004712	Pa_3_5580	alignments/orthologs4164.fas
4165	OG0004713	Pa_3_5610	alignments/orthologs4165.fas
4166	OG0004714	Pa_3_5640	alignments/orthologs4166.fas
4167	OG0004715	Pa_3_5650	alignments/orthologs4167.fas
4168	OG0004716	Pa_3_5660	alignments/orthologs4168.fas
4169	OG0004718	Pa_3_5670	alignments/orthologs4169.fas
4170	OG0004719	Pa_3_5685	alignments/orthologs4170.fas
4171	OG0004720	Pa_3_5700	alignments/orthologs4171.fas
4172	OG0004721	Pa_3_5705	alignments/orthologs4172.fas
4173	OG0004722	Pa_3_5710	alignments/orthologs4173.fas
4174	OG0004723	Pa_3_5720	alignments/orthologs4174.fas
4175	OG0004724	Pa_3_5730	alignments/orthologs4175.fas
4176	OG0004725	Pa_3_5740	alignments/orthologs4176.fas
4177	OG0004726	Pa_3_5750	alignments/orthologs4177.fas
4178	OG0004727	Pa_3_5760	alignments/orthologs4178.fas
4179	OG0004728	Pa_3_5770	alignments/orthologs4179.fas
4180	OG0004729	Pa_3_5790	alignments/orthologs4180.fas
4181	OG0004730	Pa_3_5800	alignments/orthologs4181.fas
4182	OG0004731	Pa_3_5810	alignments/orthologs4182.fas
4183	OG0004732	Pa_3_5815	alignments/orthologs4183.fas
4184	OG0004733	Pa_3_5820	alignments/orthologs4184.fas
4185	OG0004734	Pa_3_5830	alignments/orthologs4185.fas
4186	OG0004735	Pa_3_5840	alignments/orthologs4186.fas
4187	OG0004736	Pa_3_5850	alignments/orthologs4187.fas
4188	OG0004737	Pa_3_5860	alignments/orthologs4188.fas
4189	OG0004738	Pa_3_5870	alignments/orthologs4189.fas
4190	OG0004739	Pa_3_5880	alignments/orthologs4190.fas
4191	OG0004740	Pa_3_5890	alignments/orthologs4191.fas
4192	OG0004741	Pa_3_5895	alignments/orthologs4192.fas
4193	OG0004742	Pa_3_5900	alignments/orthologs4193.fas
4194	OG0004743	Pa_3_5910	alignments/orthologs4194.fas
4195	OG0004744	Pa_3_5920	alignments/orthologs4195.fas
4196	OG0004745	Pa_3_5950	alignments/orthologs4196.fas
4197	OG0004746	Pa_3_5960	alignments/orthologs4197.fas
4198	OG0004747	Pa_3_5970	alignments/orthologs4198.fas
4199	OG0004748	Pa_3_5980	alignments/orthologs4199.fas
4200	OG0004749	Pa_3_5990	alignments/orthologs4200.fas
4201	OG0004750	Pa_3_6000	alignments/orthologs4201.fas
4202	OG0004751	Pa_3_6010	alignments/orthologs4202.fas
4203	OG0004752	Pa_3_6020	alignments/orthologs4203.fas
4204	OG0004753	Pa_3_6030	alignments/orthologs4204.fas
4205	OG0004754	Pa_3_6040	alignments/orthologs4205.fas
4206	OG0004755	Pa_3_6050	alignments/orthologs4206.fas
4207	OG0004756	Pa_3_6070	alignments/orthologs4207.fas
4208	OG0004757	Pa_3_6080	alignments/orthologs4208.fas
4209	OG0004758	Pa_3_6090	alignments/orthologs4209.fas
4210	OG0004759	Pa_3_6110	alignments/orthologs4210.fas
4211	OG0004760	Pa_3_6120	alignments/orthologs4211.fas
4212	OG0004761	Pa_3_6130	alignments/orthologs4212.fas
4213	OG0004762	Pa_3_6140	alignments/orthologs4213.fas
4214	OG0004763	Pa_3_6150	alignments/orthologs4214.fas
4215	OG0004764	Pa_3_6160	alignments/orthologs4215.fas
4216	OG0004765	Pa_3_6170	alignments/orthologs4216.fas
4217	OG0004766	Pa_3_6180	alignments/orthologs4217.fas
4218	OG0004767	Pa_3_6190	alignments/orthologs4218.fas
4219	OG0004768	Pa_3_6210	alignments/orthologs4219.fas
4220	OG0004769	Pa_3_6220	alignments/orthologs4220.fas
4221	OG0004770	Pa_3_6230	alignments/orthologs4221.fas
4222	OG0004771	Pa_3_6240	alignments/orthologs4222.fas
4223	OG0004772	Pa_3_6250	alignments/orthologs4223.fas
4224	OG0004773	Pa_3_6260	alignments/orthologs4224.fas
4225	OG0004774	Pa_3_6270	alignments/orthologs4225.fas
4226	OG0004775	Pa_3_6290	alignments/orthologs4226.fas
4227	OG0004776	Pa_3_6280	alignments/orthologs4227.fas
4228	OG0004777	Pa_3_6300	alignments/orthologs4228.fas
4229	OG0004778	Pa_3_6310	alignments/orthologs4229.fas
4230	OG0004779	Pa_3_6320	alignments/orthologs4230.fas
4231	OG0004780	Pa_3_6330	alignments/orthologs4231.fas
4232	OG0004781	Pa_3_6340	alignments/orthologs4232.fas
4233	OG0004782	Pa_3_6350	alignments/orthologs4233.fas
4234	OG0004783	Pa_3_6360	alignments/orthologs4234.fas
4235	OG0004784	Pa_3_6370	alignments/orthologs4235.fas
4236	OG0004785	Pa_3_6380	alignments/orthologs4236.fas
4237	OG0004786	Pa_3_6390	alignments/orthologs4237.fas
4238	OG0004787	Pa_3_6410	alignments/orthologs4238.fas
4239	OG0004788	Pa_3_6420	alignments/orthologs4239.fas
4240	OG0004789	Pa_3_6430	alignments/orthologs4240.fas
4241	OG0004790	Pa_3_6440	alignments/orthologs4241.fas
4242	OG0004791	Pa_3_6450	alignments/orthologs4242.fas
4243	OG0004792	Pa_3_6460	alignments/orthologs4243.fas
4244	OG0004793	Pa_3_6470	alignments/orthologs4244.fas
4245	OG0004794	Pa_3_6480	alignments/orthologs4245.fas
4246	OG0004795	Pa_3_6490	alignments/orthologs4246.fas
4247	OG0004796	Pa_3_6500	alignments/orthologs4247.fas
4248	OG0004797	Pa_3_6510	alignments/orthologs4248.fas
4249	OG0004798	Pa_3_6520	alignments/orthologs4249.fas
4250	OG0004799	Pa_3_6530	alignments/orthologs4250.fas
4251	OG0004800	Pa_3_6540	alignments/orthologs4251.fas
4252	OG0004801	Pa_3_6550	alignments/orthologs4252.fas
4253	OG0004802	Pa_3_6570	alignments/orthologs4253.fas
4254	OG0004803	Pa_3_6580	alignments/orthologs4254.fas
4255	OG0004804	Pa_3_6590	alignments/orthologs4255.fas
4256	OG0004805	Pa_3_6600	alignments/orthologs4256.fas
4257	OG0004806	Pa_3_6610	alignments/orthologs4257.fas
4258	OG0004807	Pa_3_6620	alignments/orthologs4258.fas
4259	OG0004808	Pa_3_6630	alignments/orthologs4259.fas
4260	OG0004809	Pa_3_6640	alignments/orthologs4260.fas
4261	OG0004810	Pa_3_6650	alignments/orthologs4261.fas
4262	OG0004811	Pa_3_6670	alignments/orthologs4262.fas
4263	OG0004812	Pa_3_6660	alignments/orthologs4263.fas
4264	OG0004813	Pa_3_6680	alignments/orthologs4264.fas
4265	OG0004814	Pa_3_6690	alignments/orthologs4265.fas
4266	OG0004815	Pa_3_6700	alignments/orthologs4266.fas
4267	OG0004816	Pa_3_6710	alignments/orthologs4267.fas
4268	OG0004817	Pa_3_6720	alignments/orthologs4268.fas
4269	OG0004818	Pa_3_6730	alignments/orthologs4269.fas
4270	OG0004819	Pa_3_6740	alignments/orthologs4270.fas
4271	OG0004820	Pa_3_6745	alignments/orthologs4271.fas
4272	OG0004821	Pa_3_6750	alignments/orthologs4272.fas
4273	OG0004822	Pa_3_6760	alignments/orthologs4273.fas
4274	OG0004823	Pa_3_6770	alignments/orthologs4274.fas
4275	OG0004824	Pa_3_6790	alignments/orthologs4275.fas
4276	OG0004825	Pa_3_6800	alignments/orthologs4276.fas
4277	OG0004826	Pa_3_6810	alignments/orthologs4277.fas
4278	OG0004827	Pa_3_6820	alignments/orthologs4278.fas
4279	OG0004828	Pa_3_6830	alignments/orthologs4279.fas
4280	OG0004829	Pa_3_6840	alignments/orthologs4280.fas
4281	OG0004830	Pa_3_6850	alignments/orthologs4281.fas
4282	OG0004831	Pa_3_6860	alignments/orthologs4282.fas
4283	OG0004832	Pa_3_6870	alignments/orthologs4283.fas
4284	OG0004833	Pa_3_6880	alignments/orthologs4284.fas
4285	OG0004834	Pa_3_6890	alignments/orthologs4285.fas
4286	OG0004835	Pa_3_6900	alignments/orthologs4286.fas
4287	OG0004836	Pa_3_6910	alignments/orthologs4287.fas
4288	OG0004837	Pa_3_6920	alignments/orthologs4288.fas
4289	OG0004838	Pa_3_6930	alignments/orthologs4289.fas
4290	OG0004839	Pa_3_6940	alignments/orthologs4290.fas
4291	OG0004840	Pa_3_6950	alignments/orthologs4291.fas
4292	OG0004841	Pa_3_6960	alignments/orthologs4292.fas
4293	OG0004842	Pa_3_6980	alignments/orthologs4293.fas
4294	OG0004843	Pa_3_6990	alignments/orthologs4294.fas
4295	OG0004844	Pa_3_7000	alignments/orthologs4295.fas
4296	OG0004845	Pa_3_7010	alignments/orthologs4296.fas
4297	OG0004846	Pa_3_7020	alignments/orthologs4297.fas
4298	OG0004847	Pa_3_7030	alignments/orthologs4298.fas
4299	OG0004848	Pa_3_7040	alignments/orthologs4299.fas
4300	OG0004849	Pa_3_7050	alignments/orthologs4300.fas
4301	OG0004850	Pa_3_7060	alignments/orthologs4301.fas
4302	OG0004851	Pa_3_7080	alignments/orthologs4302.fas
4303	OG0004852	Pa_3_7090	alignments/orthologs4303.fas
4304	OG0004853	Pa_3_7100	alignments/orthologs4304.fas
4305	OG0004854	Pa_3_7110	alignments/orthologs4305.fas
4306	OG0004855	Pa_3_7120	alignments/orthologs4306.fas
4307	OG0004856	Pa_3_7130	alignments/orthologs4307.fas
4308	OG0004857	Pa_3_7140	alignments/orthologs4308.fas
4309	OG0004858	Pa_3_7150	alignments/orthologs4309.fas
4310	OG0004859	Pa_3_7155	alignments/orthologs4310.fas
4311	OG0004860	Pa_3_7160	alignments/orthologs4311.fas
4312	OG0004861	Pa_3_7170	alignments/orthologs4312.fas
4313	OG0004862	Pa_3_7180	alignments/orthologs4313.fas
4314	OG0004863	Pa_3_7190	alignments/orthologs4314.fas
4315	OG0004864	Pa_3_7200	alignments/orthologs4315.fas
4316	OG0004865	Pa_3_7210	alignments/orthologs4316.fas
4317	OG0004866	Pa_3_7220	alignments/orthologs4317.fas
4318	OG0004867	Pa_3_7225	alignments/orthologs4318.fas
4319	OG0004868	Pa_3_7230	alignments/orthologs4319.fas
4320	OG0004869	Pa_3_7240	alignments/orthologs4320.fas
4321	OG0004870	Pa_3_7250	alignments/orthologs4321.fas
