Number	Orthogroup	REFgene	Alignment
5487	OG0006043	Pa_4_5350	alignments/orthologs5487.fas
4314	OG0004863	Pa_3_7190	alignments/orthologs4314.fas
3414	OG0003960	Pa_2_11500	alignments/orthologs3414.fas
1109	OG0001645	Pa_1_12730	alignments/orthologs1109.fas
5258	OG0005813	Pa_4_7975	alignments/orthologs5258.fas
564	OG0001100	Pa_1_6980	alignments/orthologs0564.fas
7038	OG0007602	Pa_6_1950	alignments/orthologs7038.fas
1391	OG0001928	Pa_1_15670	alignments/orthologs1391.fas
2172	OG0002713	Pa_1_24110	alignments/orthologs2172.fas
7415	OG0007979	Pa_6_8960	alignments/orthologs7415.fas
1443	OG0001980	Pa_1_16260	alignments/orthologs1443.fas
5399	OG0005954	Pa_4_6450	alignments/orthologs5399.fas
2092	OG0002633	Pa_1_23260	alignments/orthologs2092.fas
3946	OG0004494	Pa_3_3275	alignments/orthologs3946.fas
699	OG0001235	Pa_1_8350	alignments/orthologs0699.fas
1866	OG0002404	Pa_1_20560	alignments/orthologs1866.fas
3024	OG0003570	Pa_2_7130	alignments/orthologs3024.fas
3188	OG0003734	Pa_2_9060	alignments/orthologs3188.fas
1488	OG0002026	Pa_1_16700	alignments/orthologs1488.fas
935	OG0001471	Pa_1_10850	alignments/orthologs0935.fas
8138	OG0008704	Pa_7_8260	alignments/orthologs8138.fas
5727	OG0006284	Pa_5_1505	alignments/orthologs5727.fas
5882	OG0006441	Pa_5_3220	alignments/orthologs5882.fas
3858	OG0004405	Pa_3_2510	alignments/orthologs3858.fas
7969	OG0008535	Pa_7_6190	alignments/orthologs7969.fas
6208	OG0006769	Pa_5_12360	alignments/orthologs6208.fas
2614	OG0003156	Pa_2_2600	alignments/orthologs2614.fas
1804	OG0002342	Pa_1_19950	alignments/orthologs1804.fas
3930	OG0004478	Pa_3_3100	alignments/orthologs3930.fas
1964	OG0002504	Pa_1_21885	alignments/orthologs1964.fas
4739	OG0005289	Pa_4_460	alignments/orthologs4739.fas
7291	OG0007855	Pa_6_7190	alignments/orthologs7291.fas
1766	OG0002304	Pa_1_19530	alignments/orthologs1766.fas
4001	OG0004549	Pa_3_3880	alignments/orthologs4001.fas
614	OG0001150	Pa_1_7440	alignments/orthologs0614.fas
5977	OG0006537	Pa_5_4380	alignments/orthologs5977.fas
7903	OG0008469	Pa_7_5390	alignments/orthologs7903.fas
1324	OG0001860	Pa_1_14940	alignments/orthologs1324.fas
5405	OG0005960	Pa_4_6390	alignments/orthologs5405.fas
8044	OG0008610	Pa_7_7210	alignments/orthologs8044.fas
5418	OG0005973	Pa_4_6245	alignments/orthologs5418.fas
7950	OG0008516	Pa_7_5940	alignments/orthologs7950.fas
1447	OG0001984	Pa_1_16290	alignments/orthologs1447.fas
5214	OG0005768	Pa_4_8458	alignments/orthologs5214.fas
3881	OG0004428	Pa_3_2200	alignments/orthologs3881.fas
5420	OG0005975	Pa_4_6230	alignments/orthologs5420.fas
3652	OG0004198	Pa_2_13770	alignments/orthologs3652.fas
7068	OG0007632	Pa_6_1590	alignments/orthologs7068.fas
5645	OG0006201	Pa_5_2510	alignments/orthologs5645.fas
7823	OG0008389	Pa_7_2150	alignments/orthologs7823.fas
1235	OG0001771	Pa_1_13160	alignments/orthologs1235.fas
2317	OG0002858	Pa_0_730	alignments/orthologs2317.fas
3072	OG0003618	Pa_2_7614	alignments/orthologs3072.fas
4712	OG0005262	Pa_4_150	alignments/orthologs4712.fas
2238	OG0002779	Pa_1_790	alignments/orthologs2238.fas
7195	OG0007759	Pa_6_220	alignments/orthologs7195.fas
8319	OG0008886	Pa_7_10130	alignments/orthologs8319.fas
6931	OG0007493	Pa_6_3350	alignments/orthologs6931.fas
6023	OG0006583	Pa_5_4880	alignments/orthologs6023.fas
256	OG0000791	Pa_1_3691	alignments/orthologs0256.fas
7191	OG0007755	Pa_6_270	alignments/orthologs7191.fas
4115	OG0004663	Pa_3_5050	alignments/orthologs4115.fas
6386	OG0006947	Pa_5_8490	alignments/orthologs6386.fas
8421	OG0008988	Pa_7_11160	alignments/orthologs8421.fas
73	OG0000608	Pa_1_1834	alignments/orthologs0073.fas
2728	OG0003270	Pa_2_3810	alignments/orthologs2728.fas
8326	OG0008893	Pa_7_10200	alignments/orthologs8326.fas
1721	OG0002259	Pa_1_19080	alignments/orthologs1721.fas
662	OG0001198	Pa_1_7980	alignments/orthologs0662.fas
6306	OG0006867	Pa_5_6470	alignments/orthologs6306.fas
5877	OG0006436	Pa_5_12700	alignments/orthologs5877.fas
3802	OG0004349	Pa_3_1560	alignments/orthologs3802.fas
2923	OG0003468	Pa_2_6050	alignments/orthologs2923.fas
2355	OG0002896	Pa_0_1170	alignments/orthologs2355.fas
6500	OG0007061	Pa_5_9759	alignments/orthologs6500.fas
7383	OG0007947	Pa_6_8490	alignments/orthologs7383.fas
856	OG0001392	Pa_1_10010	alignments/orthologs0856.fas
4068	OG0004616	Pa_3_4580	alignments/orthologs4068.fas
8248	OG0008814	Pa_7_9320	alignments/orthologs8248.fas
5599	OG0006155	Pa_5_3100	alignments/orthologs5599.fas
7197	OG0007761	Pa_6_200	alignments/orthologs7197.fas
2410	OG0002951	Pa_2_483	alignments/orthologs2410.fas
1084	OG0001620	Pa_1_12460	alignments/orthologs1084.fas
5500	OG0006056	Pa_4_5220	alignments/orthologs5500.fas
4761	OG0005312	Pa_4_720	alignments/orthologs4761.fas
7021	OG0007584	Pa_6_2150	alignments/orthologs7021.fas
2129	OG0002670	Pa_1_23680	alignments/orthologs2129.fas
4110	OG0004658	Pa_3_4990	alignments/orthologs4110.fas
2536	OG0003078	Pa_2_1770	alignments/orthologs2536.fas
3440	OG0003986	Pa_2_11750	alignments/orthologs3440.fas
4390	OG0004939	Pa_3_7950	alignments/orthologs4390.fas
8007	OG0008573	Pa_7_6650	alignments/orthologs8007.fas
740	OG0001276	Pa_1_8730	alignments/orthologs0740.fas
8422	OG0008989	Pa_7_11170	alignments/orthologs8422.fas
5647	OG0006203	Pa_5_2488	alignments/orthologs5647.fas
3123	OG0003669	Pa_2_8320	alignments/orthologs3123.fas
8503	OG0009070	Pa_7_1230	alignments/orthologs8503.fas
1248	OG0001784	Pa_1_12990	alignments/orthologs1248.fas
2120	OG0002661	Pa_1_23580	alignments/orthologs2120.fas
2667	OG0003209	Pa_2_3180	alignments/orthologs2667.fas
1213	OG0001749	Pa_1_13370	alignments/orthologs1213.fas
1733	OG0002271	Pa_1_19210	alignments/orthologs1733.fas
5846	OG0006405	Pa_5_12560	alignments/orthologs5846.fas
2804	OG0003347	Pa_2_4740	alignments/orthologs2804.fas
5932	OG0006492	Pa_5_3910	alignments/orthologs5932.fas
1988	OG0002529	Pa_1_22185	alignments/orthologs1988.fas
7234	OG0007798	Pa_6_6590	alignments/orthologs7234.fas
3058	OG0003604	Pa_2_7460	alignments/orthologs3058.fas
7289	OG0007853	Pa_6_7170	alignments/orthologs7289.fas
4765	OG0005316	Pa_4_753	alignments/orthologs4765.fas
6084	OG0006644	Pa_5_5590	alignments/orthologs6084.fas
1981	OG0002522	Pa_1_22100	alignments/orthologs1981.fas
7051	OG0007615	Pa_6_1780	alignments/orthologs7051.fas
7721	OG0008286	Pa_7_3480	alignments/orthologs7721.fas
5933	OG0006493	Pa_5_3920	alignments/orthologs5933.fas
6085	OG0006645	Pa_5_5600	alignments/orthologs6085.fas
6725	OG0007287	Pa_6_4370	alignments/orthologs6725.fas
3792	OG0004339	Pa_3_1420	alignments/orthologs3792.fas
7016	OG0007579	Pa_6_2200	alignments/orthologs7016.fas
4819	OG0005371	Pa_4_1310	alignments/orthologs4819.fas
7868	OG0008434	Pa_7_1710	alignments/orthologs7868.fas
6872	OG0007434	Pa_6_5920	alignments/orthologs6872.fas
6901	OG0007463	Pa_6_3610	alignments/orthologs6901.fas
